4.885500133928306608e-15,6.227204302802882285e-01,3.335930704558653925e-02,1.241107055806024381e-04,2.418036757252615132e-01,1.995536558589625697e-05,9.727278279788230354e-04,1.693599129564145081e-11,6.821521298121985030e-07,1.009991108806477383e-01
2.633896609070540244e-06,4.371017658107617746e-11,1.229800997220400621e-01,4.236870990592293255e-24,8.770172663376407662e-01,1.078130274562103422e-20,3.052229389494848393e-24,6.734639287539392594e-25,6.579205749620296770e-31,2.601228391771170647e-38
9.586102890124752196e-02,3.061048001833426712e-17,6.863695436406201944e-01,5.379012072478277606e-13,5.116065574719140530e-02,5.460017289613986824e-05,9.900350772873715194e-27,1.645428619290432286e-15,3.854587821753307705e-23,1.665541715375051801e-01
1.561841897379147613e-30,3.086380571916350993e-53,2.907634959674824577e-33,2.517818185798703175e-12,6.250377064424394308e-03,2.176307801434130551e-01,6.558934244059542485e-12,8.049640356213593269e-29,1.258202669286022923e-01,6.502985758544834738e-01
1.176994108922159657e-21,2.851389239753557292e-02,5.064608040777879055e-17,1.550710835344460766e-09,2.815395867152415463e-09,1.793560469539484209e-22,8.321057448876645070e-20,9.714861032361127302e-01,5.843003360043394570e-18,2.449442203770929680e-13
1.131531744192304399e-15,9.623593940502371622e-05,1.264190828308173838e-20,1.005718910482345102e-01,7.141538630320731748e-13,1.929738778524945839e-02,2.572112534691738532e-05,8.800084728136637890e-01,2.912873720946889189e-07,1.295512189522277691e-14
4.683461455733060549e-16,7.412452883983983165e-03,3.364550819750888975e-05,2.683916405188244148e-01,2.882607986803435440e-01,1.576723387210411298e-17,2.450621081922849109e-02,4.113952421252265457e-01,9.464194567624632644e-09,4.507313913950498026e-16
2.346981415098172707e-01,8.774168583780739547e-14,3.122306469172004273e-01,9.093244124647635463e-06,8.236411748810118505e-02,1.177349945298368505e-01,8.540913838782361624e-11,1.629396159007260453e-02,1.554321101336890798e-05,2.366535014243367763e-01
4.632148886290816453e-09,2.105204352362090619e-13,7.031963847314910039e-16,6.822099658216894680e-01,3.953074567813837786e-02,1.042702953497400831e-01,1.376860026170733970e-04,6.536373912931905191e-13,1.641923710630791011e-01,9.658931451722189976e-03
1.420726534801666506e-34,9.999945117643411763e-01,3.910138616587456042e-25,5.488235635900957622e-06,1.722963470357819322e-14,4.104653583233587591e-21,3.346003561209113203e-22,1.261849620320377161e-25,2.648423837150949632e-20,5.750099227876117674e-15
1.198356384759085887e-13,1.093154741486255739e-16,1.728571551881143420e-01,1.830186291346261689e-13,7.558739855494053805e-02,1.883013667058288184e-09,2.878452897527895110e-08,6.117898686387635303e-24,1.811953438920613905e-19,7.515554155890995514e-01
2.722162318212323351e-01,4.882701404378370080e-02,1.084045566518511742e-04,1.166006232463971531e-01,1.132656549315513989e-01,8.328254693061736577e-05,1.207685811818470041e-21,9.358478533997290772e-15,4.197535800297369441e-07,4.488983690998635812e-01
1.321717562040737030e-09,1.055838677974875184e-01,1.359290369761160244e-01,2.901026961253008393e-02,8.357462423085776360e-02,3.673277665386101565e-02,1.732770064105485948e-14,3.592281475825610804e-02,4.743040347635592013e-01,9.894257388559739297e-02
5.406943156136076455e-13,1.171749269595269532e-38,7.493063958710352024e-01,3.588021664300992365e-39,2.315931479207039012e-01,7.249829715227213386e-33,7.660036419372130488e-35,6.746246442811274099e-25,1.347225192692036458e-26,1.910045620772012412e-02
5.119398580498027984e-01,2.907717160662880643e-27,2.369599076499408356e-11,6.233071141556376581e-36,3.482826345217396564e-32,3.775311779480363246e-18,1.353998423001314264e-31,7.736515903036100580e-27,2.821712103050214582e-01,2.058889316214797260e-01
2.650436036453193353e-02,5.137162834565141857e-11,1.562867131748339397e-02,2.517524448467997698e-03,9.705255470071363910e-02,7.667063242769620590e-01,2.067928102036569534e-04,3.401319046174957135e-21,9.138377203026579187e-02,2.833827735371290333e-20
8.874360095770135868e-33,9.999999995397096386e-01,3.037399736667745225e-30,4.026396467815823404e-11,1.020256564803182176e-16,2.346622275053754189e-26,2.600861388319636326e-20,1.147903928743028354e-10,1.527288279027764765e-19,3.052357591151357462e-10
1.692543986458651395e-02,5.216565081817237798e-02,5.063543558782023163e-12,2.213327395664740123e-11,5.062265874233908395e-10,2.364435304256587433e-01,2.548160413929571859e-08,2.065391599351517130e-02,1.176151885309889263e-03,6.726352849977297321e-01
3.815259068466050898e-11,6.996780059707856658e-01,4.035900982263509773e-20,1.129011396236874463e-15,1.889645472905898285e-17,2.294030288230060333e-04,3.425452469132451357e-09,2.012434570582265270e-17,1.508161400327758805e-01,1.492764475040092020e-01
9.330311561673364507e-01,3.162223462286647981e-27,1.470158788311711179e-11,1.152534037759565047e-19,2.444083066289843773e-02,2.077860135751390489e-21,8.472646495685128780e-08,1.248885573363176673e-11,4.252792841610971569e-02,5.184401223101479504e-23
9.984914486570297676e-01,1.364227872151138328e-18,1.239771920148560183e-03,2.234209032082683052e-20,1.113910183637657129e-04,6.435795177038387016e-21,8.198090190142667468e-19,1.573884044577077005e-04,5.847356136599270762e-18,7.871449996519672395e-26
4.651620372362077268e-14,4.661117657181403079e-21,3.456915435743049672e-07,4.613989083656454791e-03,9.032623230456156005e-01,3.847681821738643689e-06,8.519783283600290691e-02,1.058648875528442875e-05,6.911075172558065090e-03,7.948211888483003736e-19
1.651480451918383482e-19,1.152525046618332684e-16,8.555729321572006232e-18,1.347694343950667575e-02,4.525436312932881410e-16,1.444511164460999227e-21,2.913728738296783626e-09,9.865230536467641809e-01,8.662797606178253012e-18,1.220653875436070924e-27
1.181677095727678289e-02,1.462386039933385139e-02,3.583480554213062247e-02,1.810224326839056164e-12,6.626717515997082586e-01,1.487615691225225136e-04,1.891582231410952539e-02,2.559882276165081905e-01,1.712811675340637042e-17,4.026365012259243902e-21
2.666994679926096116e-03,1.292452141342813044e-10,3.289868784445852401e-01,1.067618989976558138e-22,2.752676944554057203e-01,3.630066891227177739e-01,1.644343210519665839e-09,3.007174044663816007e-02,1.077135609768199126e-09,2.931696014686164132e-15
1.025314110274925395e-06,2.484470835320831014e-23,1.427518933440535473e-02,1.360001547313711520e-12,1.364426229312544802e-16,5.704565737617542931e-01,4.152621360168758935e-01,5.075571493459493334e-06,5.080153705146577504e-16,4.732755047086686916e-21
2.221710446735200973e-19,9.706845151267265992e-01,1.083529334017206451e-21,2.081951104421119704e-16,8.852459280111100652e-22,1.699156777110332749e-08,7.874483570304032773e-15,1.796666670058783424e-24,2.931546787951984367e-02,2.177639463757903101e-12
2.443418130544060518e-15,1.437231741599185875e-01,4.321187520890660683e-27,1.715004790974729998e-09,1.240018554214821937e-15,3.649905692329977652e-13,1.072194612038278783e-17,5.867827487926769604e-15,3.148845654135072958e-16,8.562768241247018519e-01
1.357717404502699619e-06,1.446977928137840361e-25,2.950557537095615732e-04,9.935405706981603117e-18,2.883624759820091157e-14,3.251317736399792664e-12,8.193285315641319182e-17,9.187574440032067341e-14,8.137739176722381673e-01,1.859296688532756370e-01
4.245577458560451277e-14,4.252814937988147990e-15,7.330971566416867449e-21,1.516045592738919988e-24,3.732903268630973587e-16,4.675585346838973328e-12,7.096301732036841038e-03,5.244896622637697020e-04,2.582596566749602445e-09,9.923792060183801444e-01
2.204812305700289814e-08,2.265269348705719610e-01,5.374055240316958358e-32,8.695433201032450718e-11,2.496677424250471237e-22,8.079873238434389860e-15,8.557254311461112656e-26,2.019157982682768580e-32,1.546443158135787366e-01,6.188287271807638712e-01
1.559527862608637086e-03,5.609386605951173463e-11,2.563822123024424799e-15,1.032305043827594840e-06,9.984393245793337091e-01,1.188165683269922866e-19,3.281448918933813290e-19,2.261204259392977713e-25,3.864852559765970421e-16,1.151969169654614763e-07
1.289441906904907620e-01,1.716754760378598550e-31,2.739823594023896885e-14,3.425690583010471135e-01,2.255183344185441874e-30,3.554167084850919805e-09,9.080375419321468024e-22,4.163546490547114886e-37,4.572779624396716175e-10,5.284867469969897202e-01
5.829009342189295229e-01,3.918819966986813313e-02,2.061861394736848314e-14,2.129236408421721419e-02,2.392317111534746096e-20,3.526490171921842226e-22,1.171847611247847528e-27,2.257482708485109883e-33,2.981375378128886479e-11,3.566185019971507830e-01
8.433855946257532391e-10,3.905136880528462612e-15,2.761505524218541104e-08,8.530162901430240144e-17,9.999999715415551771e-01,3.287621147106280143e-17,5.749437618039669086e-18,4.208203711331958283e-17,1.550587494222663585e-22,3.118086649556128477e-21
1.441467074457602697e-07,9.174917280274090814e-01,7.111233341713574241e-02,5.356780130332063328e-15,1.885989578537709592e-11,4.248083922697517179e-06,1.021388751806098419e-12,6.370787222466633072e-07,1.138955073707652310e-02,1.358489139494137935e-06
6.384554974930723992e-01,6.149059152826288308e-13,3.615444729539829538e-01,1.907764088628313758e-17,2.948182950120406641e-08,8.218280332314746211e-18,1.906114702825695489e-15,2.660329674150024108e-13,7.023210978867405807e-11,8.244808285308134146e-20
4.601623071690242317e-01,2.495694403926319437e-05,6.905195961372710458e-10,5.294560867308156088e-02,3.170655044491961934e-12,1.559899055991463834e-01,2.268146433591022304e-01,1.040625772694700746e-01,2.921004836764152158e-10,3.454897856694733399e-13
5.797134273241001390e-01,8.568154064883264261e-04,1.770009067194482744e-06,3.872134497998401259e-01,1.415231708836317566e-15,1.864020100282807708e-06,3.061412534976296063e-02,1.598506620428913729e-03,1.381947997022013179e-08,2.765073057142470235e-08
3.300139813574840542e-01,1.024460331929736255e-02,2.423783752265558161e-04,1.607060555090841101e-06,1.381687209142035133e-02,1.350962729642584542e-02,7.805540692025556004e-02,4.957258319828069526e-01,5.486002355761050719e-02,3.529668038917626195e-03
1.519360620986275746e-23,9.999999981643857838e-01,7.691505841973223937e-19,2.133112330853366006e-12,1.499238219148085631e-13,3.423744761831967983e-23,3.286252838199589669e-21,3.726413068359495568e-21,5.143224825451214482e-20,1.833331138671044625e-09
3.412427265693301662e-15,1.445011829674015535e-01,7.896753561622183412e-27,9.542672913435425042e-10,8.141188518164675201e-15,1.739622515488093142e-10,6.896178333993234347e-18,1.315465543837093073e-15,8.492737971371502128e-16,8.554988159043550588e-01
4.005332114414100675e-06,2.693539467746222604e-27,5.200260418611001283e-04,3.643947617032413238e-17,1.306122917468566834e-13,7.984367569171063049e-12,2.141161537629796523e-17,3.527584999038003522e-14,8.119020842140958205e-01,1.875738844037783681e-01
1.297942735806133230e-01,7.702849533396608444e-32,5.105399270849524135e-14,3.449343932515536171e-01,2.381699653088159344e-30,5.625486571163139193e-09,1.117150108267617511e-21,1.537260453125997261e-37,1.335046861072916046e-09,5.252713262072487010e-01
2.933148877574791461e-11,6.553125477720661243e-10,6.189787917744023515e-10,7.204113577608789335e-19,9.999872278970591832e-01,2.327115349443897865e-21,9.464531186229085089e-24,7.529267184742956230e-23,1.377429985200262675e-18,1.277079931795374781e-05
2.259268038379824846e-11,4.572369350549463918e-01,5.936218378698185485e-33,4.604245358748288706e-06,8.947434764892486177e-18,4.336622006230346920e-17,4.997545357184701143e-17,5.003578141766950298e-08,1.128117195579653731e-01,4.299466910833553146e-01
2.322991277506345764e-01,2.255889371508623675e-01,1.589486274243028241e-01,1.781535232087876064e-01,5.325235363494331147e-08,3.818302969226865502e-06,1.916676054037169397e-01,6.222451637037375262e-04,1.271606234266910510e-02,3.434312133174108857e-17
4.671968442918408147e-14,1.053866661658065434e-14,7.023170208542840557e-20,5.261136721254825895e-25,1.287883681465612116e-16,5.174617318231237278e-12,7.039376828177088506e-03,6.528321440619667829e-04,4.027744144291322262e-09,9.923077869947848351e-01
2.555311607084640266e-08,3.564785544109423387e-01,2.524097210146979753e-28,4.613156143520175112e-04,2.755777383160884940e-24,5.443505073699773449e-06,1.089772323978158158e-22,1.302719640334256572e-34,6.918786519235158028e-02,5.738667957241642137e-01
5.431198346598419901e-08,3.658549348926429397e-04,2.089035280043858023e-01,6.357656783384481314e-02,2.727292424098890500e-01,7.898699497030148943e-12,4.409188179475196367e-01,2.873592592089290002e-07,1.350564717459865061e-02,1.572802063452879817e-11
6.339350452841041594e-01,2.419310843207357379e-21,1.714434686751500347e-01,8.703553230977423283e-02,3.693927653581579512e-09,1.098564847219022159e-03,3.859187391809915796e-02,9.472449865214947502e-11,1.013560639904965111e-18,6.789551117700128036e-02
1.310349975346913609e-01,3.958601662430943283e-14,7.810578631631323043e-01,4.635955127935514203e-02,1.116906397183450267e-13,4.141679411429041724e-02,1.303524362698083939e-04,3.429636197883918446e-07,1.717744700347865593e-12,9.850677219628599222e-08
6.535987816421000087e-14,4.360838031670147275e-01,6.924714524078286193e-02,2.987447871350131564e-18,6.300635797729338405e-02,8.047732637750589374e-24,8.282038988751150197e-13,4.316626936140154358e-01,2.288133071610760976e-20,2.189282471917717564e-29
9.749561820196275306e-09,4.339125702302756325e-10,1.087113007979932239e-01,3.937991730112489982e-19,2.431003220182095803e-02,5.758514988355697417e-01,2.406494359924875592e-01,4.107149724794974255e-02,9.406224740704412224e-03,4.665395984310225793e-22
1.574068610201166950e-09,2.695187783964024596e-06,5.006088201260650434e-05,3.052513747354261306e-11,2.626586298144221662e-02,4.326324186535931426e-01,4.818294110380556550e-01,4.246787113042823497e-05,2.958976546799231208e-03,5.621810523458895675e-02
2.007815366404257258e-37,9.999999999996872502e-01,6.166397527378070557e-42,1.250150414623823481e-26,8.282446656536782791e-27,3.128700249038392673e-13,4.373409693690201848e-38,7.053996112227702582e-41,1.666654217514188153e-32,2.425216821921557755e-35
1.058763285749111332e-09,9.050998894492031654e-01,4.557826733099321085e-22,5.566284317219693384e-02,2.311174700880379990e-02,3.222174738841667344e-11,8.117879386730125670e-05,3.377928427419005176e-10,7.879081338744199285e-19,1.604434014715079571e-02
1.360848192149908696e-17,3.606648245237272660e-34,8.555646603809347107e-19,2.021361644806589740e-25,6.263199197368395562e-28,7.546736352738278550e-12,6.418651569355055062e-06,2.893891969827879421e-19,4.031190472756183696e-01,5.968745340652654718e-01
5.960959628903024423e-16,6.812563224385817741e-32,5.680770846858135491e-16,2.489120363585239074e-37,1.029127866058646622e-37,3.297004661675425052e-01,3.282825909154513018e-40,7.534303622992449989e-42,3.001012748684400044e-21,6.702995338324564401e-01
5.130917980925853161e-02,5.066386889292109896e-02,1.807907931691165237e-19,4.096473488666114160e-01,3.550045261725046720e-06,4.037605228084432674e-01,8.461467514139188462e-02,2.735479059411284906e-10,6.931277635260356915e-19,8.541625641019669414e-07
1.023597238061032810e-01,5.685489833446218805e-02,2.743528827985240773e-14,2.720851853498559847e-01,2.395262180628058846e-01,2.344996803806712310e-24,1.509514537242071993e-30,7.785541431103564396e-29,7.147659551512936511e-17,3.291739744467450102e-01
2.278674621814434503e-07,1.357212800414388740e-13,2.110222549928738953e-13,1.186509227753127833e-04,3.787267320226261197e-02,6.497487571403007811e-01,3.658665304530875904e-08,4.211838502502040970e-24,4.085152200733444504e-05,3.122188027581919156e-01
7.265754980048403570e-05,2.678341309921165916e-12,2.195507227751578860e-01,1.858563242105026693e-21,1.333323888064557334e-17,5.862451818153149308e-01,1.236790271779921091e-24,2.989690800310772593e-17,9.984086791214845624e-17,1.941314378570482835e-01
1.457953204806843317e-01,5.540402361232105565e-10,3.091034915544601964e-09,4.061500761318149493e-06,8.226812310650416515e-01,3.324989136446204311e-10,4.001632326401166575e-14,4.955502077681533639e-15,1.755657349056723759e-10,3.151938280032780260e-02
1.146100360356138393e-22,4.028786413002800210e-15,1.117013284577379664e-22,8.679069225209630201e-01,2.215566424178796494e-17,4.949982459415793075e-03,1.544636939574338492e-08,7.439793432474014765e-12,2.967064062611916432e-17,1.271430795658078927e-01
4.066596352165391826e-26,5.035085993207468666e-18,3.023593062498040310e-21,4.239412609641463552e-05,3.535445188804973160e-01,3.610991472584140054e-24,1.540871681616530634e-16,1.978955651683637838e-20,6.464130869934060497e-01,1.519085225592442251e-28
8.470204925561041977e-14,3.608237408894306905e-06,6.638207365668081783e-01,8.573328570479007635e-03,4.249704163697282794e-02,1.112006810103169198e-10,2.850971280537634156e-01,4.867924240812977891e-11,8.156774602892769729e-06,1.064599143547616661e-18
8.882575879283858278e-01,2.540332968674694320e-18,1.043292674636533829e-01,7.407448209166714835e-03,3.976130858941911149e-15,3.830134781349986761e-11,2.063619793050185991e-16,3.425790877960002760e-11,5.696326230588902684e-06,4.033559815282115035e-22
6.499334446245492725e-01,1.147174720031660560e-08,2.152363485101748114e-18,3.494727230558264952e-01,3.333466307309406663e-11,2.638146254568429947e-12,3.725023232795418950e-04,2.189747355312690916e-04,2.343753093366622862e-06,3.508780437763953760e-21
7.428069897412822394e-32,1.927638007812802886e-03,9.268782618714546673e-02,8.220711902163512219e-01,1.894385836640023746e-02,1.956062286592171257e-19,6.132212860349196826e-02,3.047358618797084764e-03,5.642213142340779958e-27,1.275191960348722828e-15
1.639768585192822289e-21,9.999999999998910871e-01,1.046920184530744041e-34,1.111450601609177391e-18,8.051577044853641022e-31,1.271675783889561011e-18,2.881033114496201988e-22,1.470403026194133971e-29,1.056184187249150923e-25,1.088493182055584664e-13
4.830234117355341037e-13,5.037638249843546800e-01,1.212335057141232836e-17,8.069624348829657068e-02,2.578072602366789234e-13,5.427715209242210848e-18,9.383532664906531185e-05,4.982307059160741292e-02,3.484289017722554466e-15,3.656230256083479180e-01
8.528843033013872033e-02,7.022373006971885934e-01,1.096843390954629132e-05,8.304924712946425841e-03,2.263564954476319520e-12,6.179066417099580893e-06,2.026545921981120491e-01,1.492175082326244878e-03,6.007304623951939368e-10,5.428875967222192392e-06
7.012821871320636113e-02,2.609905314572470436e-01,1.958285470850096706e-13,3.572191441094037919e-10,1.571084414968262899e-02,1.972990874807658071e-02,5.979732854327965419e-02,4.752623494351223242e-03,1.111112104401021936e-03,5.677794324323406361e-01
4.963483569767181460e-06,7.926740567851608965e-01,7.933383849688218940e-15,1.085721125443476351e-11,1.399305394281741848e-08,6.744252205178341716e-05,1.071976977965146127e-01,9.507221551858255348e-02,1.728477771314057508e-18,4.983609890201350957e-03
